Row,Column,Code,Planting_Code,germ_group,subpop,group,Planting_Date,Germ_Date,Died_By,Died_before_bolting,Died_before_flowering,Bolt_before_7_26,Bolt_before_Winter,Dead_7_1_12,Bolted_Date,second_bolt,Flowering_Date,Height_1st_Flower_cm,Date_Blossom_Collected,Days_Germ_to_Bolt,Died_from_winter,Days_Germ_to_Flow,Days_Bolt_Flower,Survive_winter,6_28_Leaf_Number_Josh,No_data_6_28,7_26_Leaf_Number_Josh,No_data_7_26,6_28_Rosette_Leaf_Scale,6_28_L1L,6_28_L1W,6_28_L2L,6_28_L2W,6_28_L3L,6_28_L3W,7_26_Rosette_Leaf_Scale,7_26_L1L,7_26_L1W,7_26_L2L,7_26_L2W,7_26_L3L,7_26_L3W,Alive_1_5_13,Alive_4_17_13,Alive_5_3_13,Alive_5_13_13,Alive_5_28_13,Tissue_Sample,SpringAliveDate
96,C,AFFRxMAES,AFFRxMAES_3,3,cross,cross,5/25/12,6/1/12,,1,1,,0,,,,,,,,1,,,0,6,,23,,60.256,361.104,150.023,259.834,140.083,240.598,114.503,24.374,537.097,144.136,427.543,134.473,431.878,102.925,1,0,0,0,0,1,
97,A,GMIL,GMIL,1,rostratus,native,5/25/12,6/1/12,,0,0,1,1,,7/16/12,,7/23/12,21.6,7/23/12,45,,52,7,0,9,,,F,61.472,527.847,206.48,454.466,222.671,438.477,209.256,23.889,,,,,,,0,0,0,0,0,0,
97,B,SAESxMAES,SAESxMAES_5,5,cross,cross,5/25/12,5/30/12,,0,0,1,1,,7/11/12,,7/18/12,21.1,7/23/12,42,,49,7,0,9,,,F,49.159,448.159,200.163,407.361,177.543,397.876,169.247,28.162,,,,,,,0,0,0,0,0,0,
97,C,RA838-1,RA838-1,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,5,,11,,62.398,138.768,72.773,,,,,30.17,334.382,135.07,334.493,118.696,320.921,92.467,1,0,0,0,0,1,
97,E,RA494,RA494,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/11/12,,7/20/12,2,7/20/12,43,,52,9,0,7,,,F,54.654,268.488,146.711,215.706,116.046,232.354,117.901,17.781,1,8.3,,,,,0,0,0,0,0,0,
98,A,RA840,RA840,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/11/12,,7/16/12,18.5,7/23/12,43,,48,5,0,10,,,F,36.236,515.85,236.153,420.854,207.312,353.742,179.898,22.187,,,,,,,0,0,0,0,0,1,
98,B,RA219,RA219,1,unknown,unknown,5/25/12,5/30/12,,0,0,1,1,,7/11/12,,7/20/12,9,7/25/12,42,,51,9,0,7,,,F,57.236,400.676,199.328,440.466,207.509,395.142,175.75,29,,,,,,,0,0,0,0,0,1,
98,C,RA432,RA432,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,5,,10,,52.236,404.459,195.269,395.642,229.103,353.111,162.256,26.511,554.041,269.191,542.163,219.324,445.548,175.447,1,0,0,0,0,1,
98,D,RA494,RA494,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,8,,19,,56.236,394.931,151.889,326.513,153.525,300.011,124.401,28.256,361.463,106.007,360.299,93.041,384.805,155.358,0,0,0,0,0,1,
98,E,BINYxMAES,BINYxMAES_6,6,cross,cross,5/25/12,6/1/12,,0,0,1,1,,7/6/12,,7/11/12,12.8,7/23/12,35,,40,5,0,7,,,F,55.162,415.695,203.053,411.91,199.78,399.224,176.357,19.56,1.414,13.097,,,,,0,0,0,0,0,0,
99,B,RA494,RA494,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/11/12,,7/23/12,12.9,7/27/12,43,,55,12,0,7,,,F,70.256,286.799,113.159,239.366,106.706,,127.09,21,,,,,,,0,0,0,0,0,0,
100,B,CBES,CBES,1,lanmar,native,5/25/12,5/30/12,,1,1,,0,,,,,,,,1,,,0,5,,14,,61.903,210.889,88.414,229.418,102.628,198.293,108.995,26,465.037,182.863,419.21,202.118,514.306,192.603,1,0,0,0,0,1,
100,E,RA215,RA215,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/11/12,,7/23/12,42,7/23/12,43,,55,12,0,6,,,F,60.398,487.552,252.881,323.576,197.235,413.953,172.682,19.581,3.466,2.466,,,,,0,0,0,0,0,0,
101,B,BINYxMAES,BINYxMAES_3,3,cross,cross,5/25/12,6/1/12,,0,0,1,1,,7/11/12,,7/20/12,14,7/23/12,40,,49,9,0,7,,,F,65.708,327.249,133.886,315.404,101.034,262.667,152.245,30.33,,,,,,,0,0,0,0,0,0,
101,C,AFFRxMAES,AFFRxMAES_2,2,cross,cross,5/25/12,6/1/12,,0,0,0,1,,8/1/12,,8/13/12,11,8/23/12,61,,73,12,0,8,,21,,61.236,337.788,136.993,264.431,125.543,271.65,125.27,23,405.648,133.989,433.307,163.95,433.021,162.19,0,0,0,0,0,1,
101,E,AFFRxMAES,AFFRxMAES_3,3,cross,cross,5/25/12,6/1/12,,0,0,1,1,,6/28/12,,7/4/12,1.1,7/23/12,27,,33,6,0,6,,,F,61.393,108.262,68.733,110.741,39.76,125.778,56.699,23,4.377,1.491,,,,,0,0,0,0,0,0,
102,C,RA761,RA761,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,6,,7,,58,341.3,167.582,293.412,143.563,,,34.236,463.938,192.372,302.522,149.522,396.283,199.581,1,0,0,0,0,1,
