Pop,ID,sire,dam,OrigSireID,OrigDamID,sib,block_9,blockNum,FlwrPos,PetLen,PetWid,Tube,ShrtFil,LongFil,Pistil,ovules,plantingDate,germTime,germ2flwr,plant2Flwr,NumVernal,DaysVernal,1stFlwrHgt_cm,LeafNum,Measurer
WEAU,59,897,898,38,39,d,3,57,6,11.89,10.27,10.7344,8.3916,11.0727,12.431,12,8-Jul-04,4,30,34,0,0,13,7,Steve
WEAU,36,890,891,27,28,c,8,127,3,10.09,7.59,12.0289,8.5324,12.1498,12.679,10,8-Jul-04,4,31,35,0,0,30,7,Steve
WEAU,32,889,890,26,27,c,8,148,3,8.34,8.32,10.8709,8.4095,11.0264,13.5357,12,8-Jul-04,4,31,35,0,0,38.7,6,Steve
WEAU,27,888,889,24,26,a,7,137,4,11.66,8.16,11.1782,8.311,12.097,13.6758,12,8-Jul-04,4,31,35,0,0,38,5,Steve
WEAU,62,898,899,39,40,c,3,45,3,12.15,8.47,10.5587,7.9154,11.0796,14.3229,12,8-Jul-04,4,31,35,0,0,11,6,Steve
WEAU,18,885,886,21,22,d,8,144,7,10.07,7.78,10.2926,7.9918,10.786,12.3611,6,8-Jul-04,4,32,36,0,0,37.7,6,Steve
WEAU,57,897,898,38,39,b,1,10,3,10.4,9.35,12.1405,8.0676,11.4918,13.2544,11,8-Jul-04,5,34,39,0,0,20,8,Steve
WEAU,12,883,884,16,17,b,9,44,3,10.54,8.53,10.9495,7.4231,10.6754,12.0382,.,8-Jul-04,4,35,39,0,0,32,8,.
WEAU,49,894,895,33,36,d,2,27,4,10.65,8.29,10.5762,7.2945,11.0476,12.5426,9,8-Jul-04,4,35,39,0,0,24,10,Steve
WEAU,46,894,895,33,36,a,9,154,7,9.17,7.5,10.9128,8.1679,11.5812,11.9765,10,8-Jul-04,4,37,41,0,0,31,8,Steve
WEAU,10,881,882,10,13,c,3,46,11,11.13,8.73,11.5659,8.0855,11.8816,13.1056,7,8-Jul-04,4,37,41,0,0,15,6,Steve
WEAU,17,885,886,21,22,c,5,93,4,9.97,7.32,11.9132,8.1581,12.3045,11.3576,8,8-Jul-04,4,39,43,0,0,25,7,Steve
WEAU,20,886,891,22,28,b,6,103,3,9.53,7.6,11.6358,8.7452,11.7169,11.4455,8,8-Jul-04,4,39,43,0,0,22,7,Steve
WEAU,13,883,884,16,17,c,5,97,3,9.57,8.08,11.0933,8.4781,11.5857,11.8828,11,8-Jul-04,4,39,43,0,0,46,7,Steve
WEAU,21,886,891,22,28,c,1,17,8,10.37,7.35,11.597,8.8364,11.7442,12.4774,7,8-Jul-04,4,39,43,0,0,19,9,Steve
WEAU,65,900,901,41,44,b,2,11,6,8.99,8.58,12.8558,10.0674,12.9973,15.2821,9,8-Jul-04,4,41,45,0,0,36.4,5,Allison
WEAU,75,904,883,49,16,a,4,67,7,10.44,6.78,10.5923,8.1662,10.7025,11.0475,7,8-Jul-04,11,35,46,0,0,27.5,8,Steve
WEAU,45,893,894,30,33,d,3,73,10,9.35,6.71,10.1745,8.8724,11.0811,12.2087,6,8-Jul-04,10,36,46,0,0,36,10,Steve
WEAU,14,883,884,16,17,d,7,138,6,10.61,8.05,11.4532,8.0232,11.9088,11.8486,8,8-Jul-04,4,42,46,0,0,33,9,Steve
WEAU,7,880,881,9,10,c,6,83,7,10.23,8.08,11.7184,8.885,12.781,13.6429,11,8-Jul-04,10,43,53,0,0,30.6,4,Steve
WEAU,22,886,891,22,28,d,8,132,3,10.77,8.93,12.4354,9.8869,13.0093,13.0542,8,8-Jul-04,4,53,57,0,0,8,10,Allison
WEAU,19,886,891,22,28,a,5,113,5,12.17,8.9,12.1681,9.8338,12.0886,12.8189,8,8-Jul-04,28,38,66,0,0,32.4,6,Allison
WEAU,42,893,894,30,33,a,8,143,x1,10.24,7.44,10.567,8.9747,12.4047,12.6812,9,8-Jul-04,31,38,69,0,0,35.5,6,Allison
WEAU,44,893,894,30,33,c,3,49,7,10.23,7.87,10.5361,8.8851,11.3645,11.6161,8,8-Jul-04,31,46,77,0,0,25.5,7,Allison
WEAU,50,895,896,36,37,b,7,130,3,10.35,7.86,11.0933,8.4159,11.5343,13.7369,10,8-Jul-04,50,31,81,0,0,29.2,4,Allison
WEAU,16,885,886,21,22,b,4,71,4,12.17,8.85,10.3637,8.6325,11.5165,13.0062,6,8-Jul-04,31,61,92,0,0,31,4,Allison
WEAU,31,889,890,26,27,a,2,16,4,8.83,7.99,10.6797,9.8629,12.1405,13.1344,10,8-Jul-04,7,.,.,.,.,28.1,4,Steve
WEAU,52,896,897,37,38,a,7,149,3,11.96,7.08,13.7974,10.9282,13.7245,14.2514,8,8-Jul-04,4,.,.,.,.,.,.,Steve
